Cruise,Cycle,Tow,Net,Latitude,Longitude,Time_PST,Night0Day1,minDepth,maxDepth,Class,Abundance (#/m^3),ugcarbon_n,ugcarbon_mean,ugcarbon_mean-1outlier,ugcarbon_mean-2outliers,ugcarbon_median,Carbon_mg_sum,Carbon_mg_sum-1outlier,Carbon_mg_sum-2outliers
P1604,2,2,7,3.352970e+01,1.220517e+02,29-Apr-2016 23:48:00,0,0,51,nauplii,0.287253,1,8.853955,NaN,NaN,8.853955,0.002543,NaN,NaN
P1604,2,2,7,3.352970e+01,1.220517e+02,29-Apr-2016 23:48:00,0,0,51,ostracods,6.894075,24,5.685364,4.942182,4.547761,2.799426,0.039195,0.032652,0.028740
P1604,2,2,7,3.352970e+01,1.220517e+02,29-Apr-2016 23:48:00,0,0,51,others,1.436266,5,3.152696,1.240297,0.625340,1.090867,0.004528,0.001425,0.000539
P1604,2,2,7,3.352970e+01,1.220517e+02,29-Apr-2016 23:48:00,0,0,51,polychaete,0.287253,1,34.821660,NaN,NaN,34.821660,0.010003,NaN,NaN
P1604,2,2,7,3.352970e+01,1.220517e+02,29-Apr-2016 23:48:00,0,0,51,pteropoda,25.565530,89,1.614041,1.345476,1.293762,1.065864,0.041264,0.034011,0.032332
P1604,2,2,7,3.352970e+01,1.220517e+02,29-Apr-2016 23:48:00,0,0,51,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,2,2,7,3.352970e+01,1.220517e+02,29-Apr-2016 23:48:00,0,0,51,radiolarians,1.723519,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,2,2,7,3.352970e+01,1.220517e+02,29-Apr-2016 23:48:00,0,0,51,salps,0.861759,3,8.717590,3.717712,2.415727,5.019697,0.007512,0.002136,0.000694
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,appendicularia,1.142857,3,3.492933,4.169289,4.153637,4.153637,0.003992,0.003177,0.001582
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,chaetognatha,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,cnidaria,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,copepoda_calanoida,53.333333,140,9.558643,9.318834,9.104470,9.217259,0.509794,0.493454,0.478635
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,copepoda_eucalanids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,copepoda_oithona_like,4.190476,11,2.503555,2.290144,2.034087,1.613739,0.010491,0.008724,0.006974
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,copepoda_others,21.714286,57,4.129011,3.630392,3.130280,1.427239,0.089659,0.077448,0.065587
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,copepoda_poecilostomatoids,38.476190,101,1.992520,1.926711,1.891758,1.571955,0.076665,0.073399,0.071346
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,crustacea_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,eggs,0.761905,2,3.309594,3.256490,NaN,3.256490,0.002522,0.001241,NaN
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,euphausiids,0.380952,1,4.491155,NaN,NaN,4.491155,0.001711,NaN,NaN
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,multiples,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,nauplii,0.380952,1,2.927962,NaN,NaN,2.927962,0.001115,NaN,NaN
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,ostracods,8.761905,23,4.850942,4.242959,3.701268,3.053979,0.042503,0.035560,0.029610
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,others,1.904762,5,9.719883,6.902351,4.211109,6.490332,0.018514,0.010518,0.004813
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,polychaete,0.761905,2,19.855005,18.993898,NaN,18.993898,0.015128,0.007236,NaN
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,pteropoda,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,radiolarians,10.666667,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,3,2,1,3.468737e+01,1.212542e+02,03-May-2016 22:54:59,0,351,400,salps,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,appendicularia,0.338983,1,1.018084,NaN,NaN,1.018084,0.000345,NaN,NaN
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,chaetognatha,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,cnidaria,0.338983,1,51.704431,NaN,NaN,51.704431,0.017527,NaN,NaN
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,copepoda_calanoida,44.745763,132,11.658139,10.856413,10.529037,8.171831,0.521652,0.482098,0.463991
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,copepoda_eucalanids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,copepoda_harpacticoida,1.694915,5,11.988096,9.490409,7.085355,15.554641,0.020319,0.012868,0.007205
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,copepoda_oithona_like,9.830508,29,3.601555,3.300684,3.046470,3.468055,0.035405,0.031329,0.027883
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,copepoda_others,2.711864,8,7.265654,2.489916,1.701695,1.539155,0.019703,0.005908,0.003461
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,copepoda_poecilostomatoids,18.305085,54,2.344134,2.275889,2.210055,1.877692,0.042910,0.040889,0.038957
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,crustacea_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,eggs,1.694915,5,26.372431,13.100591,3.485838,4.091481,0.044699,0.017764,0.003545
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,euphausiids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,multiples,0.338983,1,4.256929,NaN,NaN,4.256929,0.001443,NaN,NaN
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,nauplii,0.338983,1,3.843170,NaN,NaN,3.843170,0.001303,NaN,NaN
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,ostracods,8.813559,26,5.878852,5.251862,4.711156,2.386118,0.051814,0.044507,0.038328
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,others,0.677966,2,7.703628,5.910673,NaN,5.910673,0.005223,0.002004,NaN
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,polychaete,1.355932,4,10.243071,9.449045,8.358960,8.746712,0.013889,0.009609,0.005667
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,pteropoda,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,radiolarians,4.406780,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,3,2,2,3.468737e+01,1.212542e+02,03-May-2016 22:59:59,0,300,351,salps,0.338983,1,38.644668,NaN,NaN,38.644668,0.013100,NaN,NaN
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,appendicularia,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,chaetognatha,1.932367,5,14.042706,9.876695,5.295423,7.637854,0.027136,0.015268,0.006140
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,cnidaria,0.386473,1,79.424377,NaN,NaN,79.424377,0.030695,NaN,NaN
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,copepoda_calanoida,136.038647,352,10.707444,10.528318,10.359960,6.183687,1.456626,1.428189,1.401347
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,copepoda_eucalanids,0.772947,2,222.356968,1.021119,NaN,1.021119,0.171870,0.000395,NaN
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,copepoda_oithona_like,30.144928,78,3.767479,3.703757,3.645858,3.735626,0.113570,0.110218,0.107086
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,copepoda_others,6.956522,18,2.128877,1.743282,1.366532,1.097499,0.014810,0.011453,0.008450
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,copepoda_poecilostomatoids,34.782609,90,2.286972,2.228772,2.186359,1.829004,0.079547,0.076661,0.074357
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,crustacea_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,eggs,2.318841,6,6.126462,4.963365,3.839998,4.321565,0.014206,0.009591,0.005936
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,euphausiids,0.386473,1,14.166605,NaN,NaN,14.166605,0.005475,NaN,NaN
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,multiples,3.478261,9,8.641358,6.685347,5.593288,6.200802,0.030057,0.020670,0.015132
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,nauplii,1.932367,5,5.350784,5.210239,4.995983,5.235246,0.010340,0.008054,0.005792
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,ostracods,12.367150,32,3.555519,3.132501,2.728634,1.742314,0.043972,0.037529,0.031636
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,others,3.864734,10,14.914274,6.747863,5.940507,6.338695,0.057640,0.023471,0.018367
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,polychaete,2.705314,7,14.886385,13.758054,12.817155,13.338213,0.040272,0.031903,0.024767
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,pteropoda,0.386473,1,0.969804,NaN,NaN,0.969804,0.000375,NaN,NaN
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,radiolarians,11.980676,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,3,2,3,3.468737e+01,1.212542e+02,03-May-2016 23:05:00,0,249,300,salps,1.159420,3,8.922141,6.055275,5.756954,6.353596,0.010345,0.004680,0.002225
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,appendicularia,0.851064,1,25.046214,NaN,NaN,25.046214,0.021316,NaN,NaN
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,chaetognatha,1.702128,2,28.432130,48.390005,NaN,8.474254,0.048395,0.041183,NaN
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,cnidaria,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,copepoda_calanoida,152.340426,179,10.161445,9.433853,9.214190,6.294305,1.547999,1.429128,1.388010
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,copepoda_eucalanids,19.574468,23,175.888884,147.011956,134.979019,117.504905,3.442931,2.752564,2.412391
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,copepoda_harpacticoida,0.851064,1,0.295856,NaN,NaN,0.295856,0.000252,NaN,NaN
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,copepoda_oithona_like,28.936170,34,4.087280,3.959742,3.843977,4.102645,0.118270,0.111210,0.104687
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,copepoda_others,7.659574,9,1.878742,1.571695,1.441731,1.682329,0.014390,0.010701,0.008589
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,copepoda_poecilostomatoids,21.276596,25,1.898541,1.725674,1.631440,1.615208,0.040394,0.035248,0.031935
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,crustacea_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,eggs,5.106383,6,9.012145,3.561169,3.238478,3.465720,0.046019,0.015154,0.011025
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,euphausiids,0.851064,1,16.194818,NaN,NaN,16.194818,0.013783,NaN,NaN
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,multiples,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,nauplii,1.702128,2,5.245945,3.597898,NaN,3.597898,0.008929,0.003062,NaN
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,ostracods,11.914894,14,2.498513,1.925738,1.760738,1.726058,0.029770,0.021306,0.017982
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,others,2.553191,3,6.848032,3.083227,3.436813,3.436813,0.017484,0.005248,0.002925
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,polychaete,2.553191,3,17.547816,22.153101,21.924648,21.924648,0.044803,0.037707,0.018659
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,pteropoda,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,radiolarians,17.021277,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,3,2,4,3.468737e+01,1.212542e+02,03-May-2016 23:08:59,0,200,249,salps,3.404255,4,24.885658,21.287460,17.469796,17.768845,0.084717,0.054351,0.029736
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,appendicularia,2.794760,4,24.065971,10.927924,5.478389,6.841998,0.067259,0.022906,0.007655
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,chaetognatha,13.973799,20,9.946204,8.789615,7.733346,6.772783,0.138986,0.116683,0.097258
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,cnidaria,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,copepoda_calanoida,100.611354,144,12.253336,11.357224,10.897043,5.102608,1.232825,1.134731,1.081139
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,copepoda_eucalanids,31.441048,45,68.773411,64.446791,60.274674,45.134311,2.162308,1.981246,1.810872
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,copepoda_harpacticoida,3.493450,5,33.708541,17.090077,5.702485,15.171269,0.117759,0.047763,0.011953
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,copepoda_oithona_like,36.331878,52,3.588849,2.954308,2.815617,2.441616,0.130390,0.105271,0.098362
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,copepoda_others,6.986900,10,2.549514,1.749177,1.646956,1.671333,0.017813,0.010999,0.009206
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,copepoda_poecilostomatoids,30.742358,44,1.861857,1.776744,1.720340,1.484977,0.057238,0.053380,0.050483
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,crustacea_others,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,eggs,4.192140,6,6.505907,4.190451,3.768226,3.996104,0.027274,0.014639,0.010531
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,euphausiids,1.397380,2,17.999043,24.723090,NaN,11.274996,0.025152,0.017274,NaN
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,multiples,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,nauplii,2.794760,4,4.086679,3.107167,1.998061,2.618224,0.011421,0.006513,0.002792
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,ostracods,9.781659,14,5.424000,4.498294,3.926675,3.355752,0.053056,0.040858,0.032922
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,others,1.397380,2,18.768494,0.803401,NaN,0.803401,0.026227,0.000561,NaN
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,polychaete,2.794760,4,10.937900,12.614983,11.355155,11.235939,0.030569,0.026442,0.015867
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,pteropoda,0.698690,1,1.262249,NaN,NaN,1.262249,0.000882,NaN,NaN
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,radiolarians,26.550218,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,3,2,5,3.468737e+01,1.212542e+02,03-May-2016 23:12:59,0,151,200,salps,1.397380,2,17.040256,20.279990,NaN,13.800521,0.023812,0.014169,NaN
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,appendicularia,13.658537,21,37.976403,32.861644,30.801032,29.856979,0.518702,0.427469,0.380631
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,bryozoan_larvae,3.252033,5,1.201213,1.125684,1.074754,1.202382,0.003906,0.002929,0.002097
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,chaetognatha,7.804878,12,15.811993,13.367590,11.461529,10.106750,0.123411,0.095638,0.074547
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,cnidaria,0.650407,1,41.790604,NaN,NaN,41.790604,0.027181,NaN,NaN
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,copepoda_calanoida,81.951220,126,8.108359,7.006304,6.408561,3.558554,0.664490,0.569618,0.516853
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,copepoda_eucalanids,29.918699,46,107.935294,93.588576,87.230144,54.795789,3.229284,2.739178,2.496342
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,copepoda_harpacticoida,1.300813,2,0.173303,0.162168,NaN,0.162168,0.000225,0.000105,NaN
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,copepoda_oithona_like,53.333333,82,2.098028,2.033365,1.987718,1.395352,0.111895,0.107124,0.103426
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,copepoda_others,13.008130,20,12.461009,1.947983,1.654250,1.305553,0.162094,0.024073,0.019367
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,copepoda_poecilostomatoids,33.821138,52,2.009506,1.920462,1.841304,1.605439,0.067964,0.063703,0.059880
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,crustacea_others,1.300813,2,0.807696,1.002972,NaN,0.612420,0.001051,0.000652,NaN
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,eggs,3.252033,5,4.262859,4.462144,4.728972,4.645895,0.013863,0.011609,0.009227
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,euphausiids,11.056911,17,3.082729,1.982058,0.965027,0.550425,0.034085,0.020626,0.009415
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,multiples,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,nauplii,11.056911,17,4.505166,4.663856,4.756092,4.281916,0.049813,0.048534,0.046401
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,ostracods,11.056911,17,4.014589,3.435422,2.780942,1.808117,0.044389,0.035751,0.027131
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,others,1.951220,3,29.395218,8.199348,7.858033,8.540664,0.057357,0.010666,0.005111
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,polychaete,1.951220,3,54.430985,26.391546,5.636624,47.146468,0.106207,0.034330,0.003666
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,pteropoda,0.650407,1,8.654626,NaN,NaN,8.654626,0.005629,NaN,NaN
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,radiolarians,30.569106,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,3,2,6,3.468737e+01,1.212542e+02,03-May-2016 23:17:59,0,100,151,salps,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,3,2,7,3.468737e+01,1.212542e+02,03-May-2016 23:21:59,0,49,100,appendicularia,4.686192,7,61.098121,11.738031,13.298331,15.943060,0.286318,0.047149,0.044513
P1604,3,2,7,3.468737e+01,1.212542e+02,03-May-2016 23:21:59,0,49,100,bryozoan_larvae,12.050209,18,1.264334,1.238257,1.262854,1.249875,0.015235,0.014092,0.013527
P1604,3,2,7,3.468737e+01,1.212542e+02,03-May-2016 23:21:59,0,49,100,chaetognatha,4.016736,6,9.982066,6.123584,4.142961,1.538599,0.040095,0.020497,0.011094
